,issuer,period,cik,title,trans_date,trans_code,equity_involved,shares,price,acc_disp,owner_nature,post_shares,post_values,shares_notes,price_notes
157,72971,2012-10-31,1232064,"Common Stock, $1 2/3 Par Value",2012-10-31,F,False,26009.0,33.69,D,D,140089.0,,,
158,72971,2012-10-31,1527028,"Common Stock, $1 2/3 Par Value",2012-10-31,M,False,40000.0,31.4,A,D,40000.0,,,
159,72971,2012-10-31,1527028,"Common Stock, $1 2/3 Par Value",2012-10-31,F,False,1154.0,33.69,D,D,38846.0,,,
160,72971,2012-11-01,1204994,"Common Stock, $1 2/3 Par Value",2012-11-01,M,False,7840.0,28.195,A,D,7840.0,,,
161,72971,2012-11-01,1204994,"Common Stock, $1 2/3 Par Value",2012-11-01,F,False,6489.0,34.06,D,D,1351.0,,,
162,72971,2012-11-01,1204994,"Common Stock, $1 2/3 Par Value",2012-11-01,M,False,6770.0,25.985,A,D,8121.0,,,
163,72971,2012-11-01,1204994,"Common Stock, $1 2/3 Par Value",2012-11-01,F,False,5164.0,34.06,D,D,2957.0,,,
164,72971,2012-11-09,1112671,"Common Stock, $1 2/3 Par Value",2012-11-09,M,False,7840.0,28.195,A,D,82015.0,,,
165,72971,2012-11-09,1112671,"Common Stock, $1 2/3 Par Value",2012-11-09,F,False,6833.0,32.35,D,D,75182.0,,,
166,72971,2012-11-13,1201222,"Common Stock, $1 2/3 Par Value",2012-11-13,G,False,31250.0,0.0,D,I,211410.0,,Reflects transfer of shares of Common Stock to irrevocable trust for which the reporting person is a trustee but not a beneficiary.,
167,72971,2012-11-13,1201222,"Common Stock, $1 2/3 Par Value",2012-11-13,G,False,15625.0,0.0,A,I,19899.0,,Reflects transfer of shares of Common Stock to irrevocable trust for which the reporting person is a trustee but not a beneficiary.,
168,72971,2012-11-13,1201222,"Common Stock, $1 2/3 Par Value",2012-11-13,G,False,15625.0,0.0,A,I,19899.0,,Reflects transfer of shares of Common Stock to irrevocable trust for which the reporting person is a trustee but not a beneficiary.,
169,72971,2012-11-19,1201226,"Common Stock, $1 2/3 Par Value",2012-11-19,G,False,3330.0,0.0,D,I,554674.0,,,
170,72971,2012-11-19,1201226,"Common Stock, $1 2/3 Par Value",2012-11-19,G,False,800.0,0.0,A,I,2630.0,,,
171,72971,2012-11-19,1201226,"Common Stock, $1 2/3 Par Value",2012-11-19,G,False,800.0,0.0,A,I,1800.0,,,
172,72971,2012-11-19,1201226,"Common Stock, $1 2/3 Par Value",2012-11-19,G,False,130.0,0.0,A,I,130.0,,,
173,72971,2012-11-19,1201226,"Common Stock, $1 2/3 Par Value",2012-11-19,G,False,800.0,0.0,A,I,2630.0,,,
174,72971,2012-11-19,1201226,"Common Stock, $1 2/3 Par Value",2012-11-19,G,False,800.0,0.0,A,I,1800.0,,,
175,72971,2012-12-06,1042343,"Common Stock, $1 2/3 Par Value",2012-12-06,M,False,2612.0,23.3,A,D,15722.0,,,
176,72971,2012-12-06,1042343,"Common Stock, $1 2/3 Par Value",2012-12-06,F,False,1836.0,33.14,D,D,13886.0,,,
177,72971,2012-12-06,1042343,"Common Stock, $1 2/3 Par Value",2012-12-06,M,False,4848.0,23.475,A,D,18734.0,,,
178,72971,2012-12-06,1042343,"Common Stock, $1 2/3 Par Value",2012-12-06,F,False,3434.0,33.14,D,D,15300.0,,,
179,72971,2012-12-06,1042343,"Common Stock, $1 2/3 Par Value",2012-12-06,M,False,4022.0,23.475,A,D,19322.0,,,
180,72971,2012-12-17,1201226,"Common Stock, $1 2/3 Par Value",2012-12-11,G,False,454.0,0.0,D,I,554220.0,,,
181,72971,2012-12-17,1201226,"Common Stock, $1 2/3 Par Value",2012-12-13,G,False,740.0,0.0,D,I,553480.0,,,
182,72971,2012-12-17,1201226,"Common Stock, $1 2/3 Par Value",2012-12-17,M,False,239711.0,29.52,A,I,793191.0,,,
183,72971,2012-12-17,1201226,"Common Stock, $1 2/3 Par Value",2012-12-17,F,False,221642.0,34.38,D,I,571549.0,,,
184,72971,2012-12-20,1180477,"Common Stock, $1 2/3 Par Value",2012-12-20,M,False,7840.0,28.195,A,D,27846.0,,,
185,72971,2012-12-20,1180477,"Common Stock, $1 2/3 Par Value",2012-12-20,F,False,6304.0,35.06,D,D,21542.0,,,
186,72971,2012-12-20,1180477,"Common Stock, $1 2/3 Par Value",2012-12-20,M,False,8870.0,23.475,A,D,30412.0,,,
187,72971,2012-12-20,1180477,"Common Stock, $1 2/3 Par Value",2012-12-20,F,False,5939.0,35.06,D,D,24473.0,,,
188,72971,2012-12-21,1502510,"Common Stock, $1 2/3 Par Value",2012-12-21,M,False,86000.0,13.05,A,D,178271.0,,,
189,72971,2012-12-21,1502510,"Common Stock, $1 2/3 Par Value",2012-12-21,F,False,57499.0,34.48,D,D,120772.0,,,
190,72971,2012-12-24,1232064,"Common Stock, $1 2/3 Par Value",2012-12-24,M,False,38112.8669,0.0,A,D,178201.8669,,Number of shares represents a Restricted Share Right vesting on 12/24/2012.  Original grant date was 12/24/2009.  This vesting represents one-third of the original amount of Restricted Share Rights Granted (plus dividend equivalents reinvested in additional Restricted Share Rights).,
191,72971,2012-12-24,1232064,"Common Stock, $1 2/3 Par Value",2012-12-24,F,False,16179.8669,34.42,D,D,162022.0,,,
192,72971,2013-01-14,1527028,"Common Stock, $1 2/3 Par Value",2013-01-14,S,False,52500.0,34.8926,D,I,42262.0,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $34.86172 to $34.91199, inclusive. The reporting person undertakes to provide to Wells Fargo & Company, any security holder of Wells Fargo & Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each seperate price within the ranges set forth in footnote (1) to this Form 4."
193,72971,2013-01-15,1232064,"Common Stock, $1 2/3 Par Value",2013-01-15,S,False,20400.0,35.1409,D,D,141622.0,,,"The price reported in Column 4 is a weighted average price.  These shares were sold in multiple transactions at prices ranging from $35.1301 to $35.15, inclusive.  The reporting person undertakes to provide to Wells Fargo & Company, any security holder of Wells Fargo & Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each seperate price within the ranges set forth in footnote (1) to this Form 4."
194,72971,2013-01-16,1452637,"Common Stock, $1 2/3 Par Value",2013-01-16,M,False,48160.0,28.43,A,D,115967.0,,,
195,72971,2013-01-16,1452637,"Common Stock, $1 2/3 Par Value",2013-01-16,F,False,42076.0,35.09,D,D,73891.0,,,
196,72971,2013-01-16,1452637,"Common Stock, $1 2/3 Par Value",2013-01-16,M,False,32422.0,33.5,A,D,106313.0,,,
197,72971,2013-01-24,1274257,"Common Stock, $1 2/3 Par Value",2013-01-24,M,False,28356.0,33.96,A,D,93397.0,,,
198,72971,2013-01-24,1274257,"Common Stock, $1 2/3 Par Value",2013-01-24,F,False,27812.0,35.16,D,D,65585.0,,,
199,72971,2013-01-24,1042343,"Common Stock, $1 2/3 Par Value",2013-01-24,M,False,1836.0,33.14,A,D,21158.0,,,
200,72971,2013-01-25,1452637,"Common Stock, $1 2/3 Par Value",2013-01-25,S,False,36313.0,35.0827,D,D,70000.0,,,
201,72971,2013-01-29,1331834,"Common Stock, $1 2/3 Par Value",2013-01-29,M,False,27220.0,32.8,A,I,95599.0,,,
202,72971,2013-01-29,1331834,"Common Stock, $1 2/3 Par Value",2013-01-29,F,False,26022.0,35.27,D,I,69577.0,,,
203,72971,2013-02-01,1201258,"Common Stock, $1 2/3 Par Value",2013-02-01,M,False,226812.0,32.515,A,I,477639.0,,,
204,72971,2013-02-01,1201258,"Common Stock, $1 2/3 Par Value",2013-02-01,F,False,216272.0,35.13,D,I,261367.0,,,
205,72971,2013-02-08,1502510,"Common Stock, $1 2/3 Par Value",2013-02-08,M,False,55411.0,33.81,A,D,176183.0,,,
206,72971,2013-02-08,1502510,"Common Stock, $1 2/3 Par Value",2013-02-08,F,False,54348.0,34.88,D,D,121835.0,,,
207,72971,2013-02-11,1201226,"Common Stock, $1 2/3 Par Value",2013-02-11,M,False,76094.0,33.84,A,I,647643.0,,,
208,72971,2013-02-11,1201226,"Common Stock, $1 2/3 Par Value",2013-02-11,F,False,74180.0,35.26,D,I,573463.0,,,
209,72971,2013-02-11,1201226,"Common Stock, $1 2/3 Par Value",2013-02-11,M,False,220157.0,34.02,A,I,793620.0,,,
210,72971,2013-02-11,1201226,"Common Stock, $1 2/3 Par Value",2013-02-11,F,False,215323.0,35.26,D,I,578297.0,,,
211,72971,2013-02-12,1201261,"Common Stock, $1 2/3 Par Value",2013-02-12,M,False,92918.0,33.32,A,I,394105.77,,,
212,72971,2013-02-12,1201261,"Common Stock, $1 2/3 Par Value",2013-02-12,F,False,89340.0,35.51,D,I,304765.77,,,
213,72971,2013-02-12,1201261,"Common Stock, $1 2/3 Par Value",2013-02-12,M,False,161992.0,28.43,A,I,466757.77,,,
214,72971,2013-02-12,1201261,"Common Stock, $1 2/3 Par Value",2013-02-12,F,False,143271.0,35.51,D,I,323486.77,,,
215,72971,2013-02-12,1201261,"Common Stock, $1 2/3 Par Value",2013-02-12,M,False,75000.0,29.905,A,I,398486.77,,,
216,72971,2013-02-12,1201261,"Common Stock, $1 2/3 Par Value",2013-02-12,F,False,69338.0,35.51,D,I,329148.77,,,
217,72971,2013-02-20,1201666,"Common Stock, $1 2/3 Par Value",2013-02-20,M,False,18692.0,31.8,A,D,76366.0,,,
218,72971,2013-02-20,1201666,"Common Stock, $1 2/3 Par Value",2013-02-20,F,False,17653.0,35.1,D,D,58713.0,,,
219,72971,2013-02-22,1527028,"Common Stock, $1 2/3 Par Value",2013-02-22,M,False,6226.0,34.725,A,I,48488.0,,,
220,72971,2013-02-22,1527028,"Common Stock, $1 2/3 Par Value",2013-02-22,F,False,61.0,35.82,D,I,48427.0,,,
221,72971,2013-02-22,1201666,"Common Stock, $1 2/3 Par Value",2013-02-22,M,False,18536.0,35.415,A,D,77249.0,,,
222,72971,2013-02-22,1201666,"Common Stock, $1 2/3 Par Value",2013-02-22,F,False,18402.0,35.82,D,D,58847.0,,,
223,72971,2013-03-01,1201258,"Common Stock, $1 2/3 Par Value",2013-03-01,A,False,604123.4132,0.0,A,D,604123.4132,,"Each Performance Share represented a contingent right to receive one share of Wells Fargo & Company (the ""Company"") common stock upon vesting based on the attainment of pre-established performance goals.
These shares represent common stock of the Company acquired upon vesting of a Performance Share award granted in December 2009 in connection with the attainment of pre-established performance goals.",
224,72971,2013-03-01,1201258,"Common Stock, $1 2/3 Par Value",2013-03-01,F,False,313553.4132,35.39,D,D,290570.0,,,
225,72971,2013-03-01,1201226,"Common Stock, $1 2/3 Par Value",2013-03-01,A,False,302061.7063,0.0,A,D,302061.7063,,"Each Performance Share represented a contingent right to receive one share of Wells Fargo & Company (the ""Company"") common stock upon vesting based on the attainment of pre-established performance goals.
These shares represent common stock of the Company acquired upon vesting of a Performance Share award granted in December 2009 in connection with the attainment of pre-established performance goals.",
226,72971,2013-03-01,1201226,"Common Stock, $1 2/3 Par Value",2013-03-01,F,False,155062.7063,35.39,D,D,146999.0,,,
227,72971,2013-03-01,1166862,"Common Stock, $1 2/3 Par Value",2013-03-01,M,False,2938.0,35.39,A,D,4213.0,,Fractional number of phantom stock units paid out in whole number shares.,
228,72971,2013-03-01,1360758,"Common Stock, $1 2/3 Par Value",2013-03-01,M,False,666.0,35.39,A,I,83085.0,,,
229,72971,2013-03-01,1360758,"Common Stock, $1 2/3 Par Value",2013-03-01,F,False,309.0,35.39,D,I,82776.0,,,
230,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-04,G,False,1430.0,0.0,D,I,209980.0,,,
231,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,17463.6743,0.0,A,D,17463.6743,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2013.  Original grant date was 2/23/2010.  This vesting represents 25% of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
232,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,8702.6743,38.2,D,D,8761.0,,,
233,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,3449.3138,0.0,A,D,12210.3138,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/23/2010.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
234,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,1719.3138,38.2,D,D,10491.0,,,
235,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,5584.3092,0.0,A,D,16075.3092,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/22/2011.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
236,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,2783.3092,38.2,D,D,13292.0,,,
237,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,4107.6703,0.0,A,D,17399.6703,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/28/2012.  This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
238,72971,2013-03-15,1201222,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,2047.6703,38.2,D,D,15352.0,,,
239,72971,2013-03-15,1232064,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,1862.1374,0.0,A,D,143484.1374,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2013.  Original grant date was 2/22/2011.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
240,72971,2013-03-15,1232064,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,849.1374,38.2,D,D,142635.0,,,
241,72971,2013-03-15,1232064,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,1460.6195,0.0,A,D,144095.6195,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/28/2012.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
242,72971,2013-03-15,1232064,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,666.6195,38.2,D,D,143429.0,,,
243,72971,2013-03-15,1527028,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,24254.2797,0.0,A,D,24254.2797,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2013.  Original grant date was 2/23/2010.  This vesting represents 25% of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
244,72971,2013-03-15,1527028,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,11060.2797,38.2,D,D,13194.0,,,
245,72971,2013-03-15,1527028,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,802.7572,0.0,A,D,13996.7572,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/23/2010.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
246,72971,2013-03-15,1527028,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,366.7572,38.2,D,D,13630.0,,,
247,72971,2013-03-15,1527028,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,744.4343,0.0,A,D,14374.4343,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/22/2011.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
248,72971,2013-03-15,1527028,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,340.4343,38.2,D,D,14034.0,,,
249,72971,2013-03-15,1527028,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,804.0107,0.0,A,D,14838.0107,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/28/2012.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
250,72971,2013-03-15,1527028,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,367.0107,38.2,D,D,14471.0,,,
251,72971,2013-03-15,1201226,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,3723.2235,0.0,A,D,150722.2235,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2013.  Original grant date was 2/22/2011.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
252,72971,2013-03-15,1201226,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,1856.2235,38.2,D,D,148866.0,,,
253,72971,2013-03-15,1201226,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,3195.4274,0.0,A,D,152061.4274,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/28/2012.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
254,72971,2013-03-15,1201226,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,1592.4274,38.2,D,D,150469.0,,,
255,72971,2013-03-15,1201666,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,17463.6743,0.0,A,D,76310.6743,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2013.  Original grant date was 2/23/2010.  This vesting represents 25% of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
256,72971,2013-03-15,1201666,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,8702.6743,38.2,D,D,67608.0,,,
257,72971,2013-03-15,1201666,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,1509.1413,0.0,A,D,69117.1413,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/23/2010.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
258,72971,2013-03-15,1201666,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,752.1413,38.2,D,D,68365.0,,,
259,72971,2013-03-15,1201666,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,1302.7603,0.0,A,D,69667.7603,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/22/2011.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
260,72971,2013-03-15,1201666,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,649.7603,38.2,D,D,69018.0,,,
261,72971,2013-03-15,1201666,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,1204.9854,0.0,A,D,70222.9854,,Number of shares represents a RSR vesting on 3/15/2013.  Original grant date was 2/28/2012.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
262,72971,2013-03-15,1201666,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,600.9854,38.2,D,D,69622.0,,,
263,72971,2013-03-15,1360758,"Common Stock, $1 2/3 Par Value",2013-03-15,M,False,19403.8473,0.0,A,D,44463.8473,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2013.  Original grant date was 2/23/2010.  This vesting represents 25% of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
264,72971,2013-03-15,1360758,"Common Stock, $1 2/3 Par Value",2013-03-15,F,False,9669.8473,38.2,D,D,34794.0,,,
